Year,Month,SCA,CCA
2008,1,1.04,16.88
2008,2,0.22,5.03
2008,3,0.17,6.63
2008,4,1.61,45.99
2008,5,1.58,39.53
2008,6,9.62,53.03
2008,7,11.23,53.05
2008,8,12.98,76.27
2008,9,6.04,16.94
2008,10,2.55,36.70
2008,11,2.12,35.80
2008,12,0.74,11.29
2009,1,0.22,4.17
2009,2,0.16,19.12
2009,3,0.18,15.66
2009,4,0.35,32.80
2009,5,4.87,59.79
2009,6,4.98,48.59
2009,7,10.60,33.40
2009,8,10.74,78.19
2009,9,4.81,36.82
2009,10,3.14,51.18
2009,11,3.06,66.28
2009,12,1.97,32.92
2010,1,0.82,26.40
2010,2,0.33,36.62
2010,3,0.23,27.25
2010,4,0.81,37.39
2010,5,2.90,31.54
2010,6,10.06,76.34
2010,7,15.03,54.61
2010,8,11.04,34.40
2010,9,7.61,55.12
2010,10,4.04,40.33
2010,11,2.18,35.30
2010,12,1.86,34.77
2011,1,0.64,24.69
2011,2,0.24,11.87
2011,3,0.49,27.02
2011,4,1.30,48.74
2011,5,3.02,36.86
2011,6,8.34,54.97
2011,7,13.91,59.24
2011,8,11.52,52.51
2011,9,6.23,51.93
2011,10,2.43,36.95
2011,11,0.76,45.92
2011,12,0.30,19.48
2012,1,0.16,21.21
2012,2,0.17,38.98
2012,3,0.13,20.58
2012,4,0.44,42.07
2012,5,4.09,66.91
2012,6,9.25,58.79
2012,7,12.81,44.26
2012,8,7.13,56.44
2012,9,4.85,41.65
2012,10,2.93,36.09
2012,11,1.66,24.11
2012,12,1.19,64.49
2013,1,0.26,3.86
2013,2,0.21,26.64
2013,3,0.22,17.03
2013,4,0.57,31.41
2013,5,4.65,70.11
2013,6,9.30,60.75
2013,7,9.42,48.17
2013,8,9.55,52.27
2013,9,5.68,43.35
2013,10,2.77,36.34
2013,11,1.68,34.63
2013,12,0.56,11.70
2014,1,0.29,22.44
2014,2,0.14,27.26
2014,3,0.20,38.27
2014,4,1.40,32.16
2014,5,2.58,65.63
2014,6,12.64,53.69
2014,7,10.27,59.33
2014,8,7.46,52.14
2014,9,5.34,59.25
2014,10,3.25,42.98
2014,11,1.94,37.76
2014,12,1.09,27.21
2015,1,0.33,2.41
2015,2,0.16,12.67
2015,3,0.11,6.76
2015,4,0.39,44.75
2015,5,4.17,54.89
2015,6,12.85,71.23
2015,7,13.51,65.43
2015,8,10.26,58.09
2015,9,6.84,45.64
2015,10,4.05,32.20
2015,11,2.30,43.97
2015,12,0.98,22.88
2016,1,0.22,14.87
2016,2,0.15,25.49
2016,3,0.16,2.09
2016,4,0.87,19.31
2016,5,0.88,32.88
2016,6,4.59,21.22
2016,7,9.14,56.33
2016,8,9.18,51.49
2016,9,5.07,47.52
2016,10,2.35,33.42
2016,11,1.14,34.01
2016,12,0.33,31.82
2017,1,0.15,15.87
2017,2,0.09,24.73
2017,3,0.26,18.38
2017,4,0.48,40.04
2017,5,7.35,50.94
2017,6,16.44,75.58
2017,7,12.34,42.79
2017,8,9.29,57.30
2017,9,7.62,40.48
2017,10,3.53,61.90
2017,11,2.89,32.82
2017,12,1.92,31.80
2018,1,0.61,16.54
2018,2,0.20,11.77
2018,3,0.39,22.86
2018,4,1.32,34.97
2018,5,3.74,47.66
2018,6,12.86,68.82
2018,7,10.94,51.98
2018,8,6.13,49.79
2018,9,4.88,43.35
2018,10,3.81,46.75
2018,11,2.03,38.32
2018,12,1.08,19.97
2019,1,0.44,11.43
2019,2,0.15,11.89
2019,3,0.18,20.61
2019,4,0.41,45.47
2019,5,4.44,69.42
2019,6,13.61,49.98
2019,7,16.01,61.18
2019,8,9.86,59.06
2019,9,6.02,47.70
2019,10,3.92,33.33
2019,11,2.76,41.24
2019,12,1.28,15.87
2020,1,0.40,16.66
2020,2,0.23,20.49
2020,3,0.15,11.94
2020,4,0.59,39.63
2020,5,3.02,41.95
2020,6,11.98,60.47
2020,7,19.82,74.24
2020,8,9.82,61.42
2020,9,7.57,42.07
2020,10,2.95,34.10
2020,11,2.39,33.57
2020,12,1.84,25.79
2021,1,0.93,13.59
2021,2,0.24,2.78
2021,3,0.16,6.14
2021,4,0.33,39.79
2021,5,2.17,53.60
2021,6,10.07,49.80
2021,7,9.43,49.67
2021,8,6.56,50.08
2021,9,5.15,42.47
2021,10,3.07,28.91
2021,11,1.81,25.77
2021,12,0.50,14.80
2022,1,0.24,18.18
2022,2,0.13,16.16
2022,3,0.51,33.23
2022,4,2.36,61.45
2022,5,6.98,35.09
2022,6,11.78,50.98
2022,7,17.96,66.97
2022,8,9.55,54.04
2022,9,6.76,41.54
2022,10,3.89,41.98
2022,11,1.99,27.49
2022,12,0.67,22.33
2023,1,0.17,12.72
2023,2,0.12,15.41
2023,3,0.17,34.43
2023,4,0.48,40.45
2023,5,5.84,48.87
2023,6,13.70,55.15
2023,7,19.22,64.49
2023,8,10.11,48.91
2023,9,7.24,48.36
2023,10,3.88,31.14
2023,11,2.90,50.69
2023,12,1.72,10.79
2024,1,0.45,28.95
2024,2,0.15,16.26
2024,3,0.14,40.50
2024,4,0.78,53.11
2024,5,11.81,57.25
2024,6,21.52,83.77
2024,7,14.23,51.48
2024,8,9.27,51.93
2024,9,5.18,72.24
2024,10,3.42,50.22
2024,11,1.48,58.59
2024,12,1.51,25.16
2025,1,0.61,15.14
2025,2,0.17,38.06
2025,3,0.28,40.73
