Year,Month,SCA,CCA
2019,4,7.25,53.73
2019,5,23.62,55.77
2019,6,64.71,67.42
2019,7,62.77,79.69
2019,8,53.05,68.25
2019,9,41.57,69.29
2019,10,30.92,66.88
2019,11,9.48,75.66
2019,12,6.05,62.06
2020,1,3.94,36.87
2020,2,2.72,38.07
2020,3,2.74,42.55
2020,4,8.29,55.48
2020,5,30.43,60.31
2020,6,56.59,74.14
2020,7,73.59,75.90
2020,8,58.34,76.95
2020,9,49.61,58.64
2020,10,36.97,57.50
2020,11,9.46,57.67
2020,12,6.52,66.54
2021,1,3.54,38.97
2021,2,2.76,14.19
2021,3,1.95,10.85
2021,4,4.51,74.22
2021,5,18.86,48.75
2021,6,57.47,65.74
2021,7,55.48,67.05
2021,8,45.57,72.14
2021,9,35.96,76.40
2021,10,14.36,57.65
2021,11,6.11,46.65
2021,12,3.28,24.88
2022,1,2.45,46.54
2022,2,1.51,37.77
2022,3,3.51,59.26
2022,4,10.43,74.28
2022,5,40.88,57.66
2022,6,69.71,55.46
2022,7,72.77,86.40
2022,8,68.74,70.67
2022,9,43.22,72.08
2022,10,30.96,67.93
2022,11,7.79,52.04
2022,12,3.88,60.50
2023,1,2.16,45.04
2023,2,1.79,37.88
2023,3,2.66,46.07
2023,4,4.50,49.96
2023,5,36.28,74.52
2023,6,65.47,69.85
2023,7,76.15,74.91
2023,8,60.27,84.94
2023,9,51.35,69.79
2023,10,38.82,54.46
2023,11,18.62,81.02
2023,12,7.97,43.30
2024,1,4.12,48.57
2024,2,2.73,39.87
2024,3,4.68,73.77
2024,4,9.04,65.04
2024,5,54.68,73.12
2024,6,50.11,91.49
2024,7,66.90,62.40
