Year,Month,SCA,CCA
2014,12,1.55,0.83
2015,1,0.76,0.00
2015,2,0.29,0.00
2015,3,0.12,1.47
2015,4,0.34,6.50
2015,5,1.16,24.96
2015,6,13.95,34.91
2015,7,13.57,58.17
2015,8,14.85,56.09
2015,9,10.46,51.99
2015,10,8.20,26.94
2015,11,4.02,8.98
2015,12,1.59,0.07
2016,1,0.57,2.95
2016,2,0.13,0.00
2016,3,0.06,2.47
2016,4,1.01,36.81
2016,5,1.92,37.68
2016,6,3.90,14.81
2016,7,7.11,49.89
2016,8,9.85,26.67
2016,9,4.87,9.28
2016,10,2.23,22.86
2016,11,0.75,2.50
2016,12,0.31,0.51
2017,1,0.06,0.01
2017,2,0.07,8.92
2017,3,0.28,8.96
2017,4,0.78,1.69
2017,5,3.66,21.32
2017,6,13.76,48.02
2017,7,15.35,18.74
2017,8,15.96,43.50
2017,9,15.00,14.33
2017,10,10.16,23.23
2017,11,4.94,17.34
2017,12,1.23,1.41
2018,1,0.26,1.81
2018,2,0.10,0.18
2018,3,0.51,0.15
2018,4,1.27,25.25
2018,5,1.44,36.12
2018,6,10.43,36.94
2018,7,10.17,29.47
2018,8,11.47,28.97
2018,9,7.73,38.46
2018,10,7.91,22.71
2018,11,3.43,9.11
2018,12,1.45,0.14
2019,1,0.58,7.85
2019,2,0.21,0.00
2019,3,0.06,0.01
2019,4,0.08,7.96
2019,5,3.06,40.15
2019,6,15.82,56.50
2019,7,16.89,32.05
2019,8,13.71,40.29
2019,9,9.27,23.59
2019,10,5.54,25.05
2019,11,1.68,7.93
2019,12,0.43,0.02
2020,1,0.13,0.18
2020,2,0.06,0.00
2020,3,0.02,0.56
2020,4,0.22,6.70
2020,5,1.03,8.23
2020,6,8.44,63.98
2020,7,19.84,51.34
2020,8,15.89,21.70
2020,9,12.46,15.79
2020,10,8.51,1.01
2020,11,3.28,0.31
2020,12,0.92,0.03
2021,1,0.27,10.03
2021,2,0.08,4.38
2021,3,0.05,0.22
2021,4,0.29,15.73
2021,5,4.98,35.46
2021,6,4.92,38.19
2021,7,10.07,26.00
2021,8,6.96,41.86
2021,9,11.56,10.26
2021,10,4.87,6.67
2021,11,0.76,8.44
2021,12,0.12,1.45
2022,1,0.04,3.85
2022,2,0.04,1.07
2022,3,0.10,0.28
2022,4,0.66,28.56
2022,5,5.06,21.34
2022,6,10.44,60.64
2022,7,21.52,44.39
2022,8,16.66,26.94
2022,9,13.12,13.95
2022,10,6.68,11.05
2022,11,2.61,6.80
2022,12,0.60,0.53
2023,1,0.09,0.00
2023,2,0.04,0.00
2023,3,0.03,0.01
2023,4,0.23,15.11
2023,5,2.60,15.55
2023,6,5.50,44.95
2023,7,15.32,55.54
2023,8,12.38,44.86
2023,9,12.46,43.77
2023,10,7.76,15.23
2023,11,5.32,6.94
2023,12,2.36,0.10
2024,1,0.87,0.77
2024,2,0.30,7.46
2024,3,0.14,4.62
2024,4,0.46,29.19
2024,5,11.15,53.11
2024,6,21.79,77.47
2024,7,17.31,30.17
2024,8,17.19,41.29
2024,9,12.97,41.61
2024,10,7.74,22.70
2024,11,3.27,8.88
2024,12,1.55,1.06
2025,1,0.50,0.08
2025,2,0.11,0.09
