Year,Month,SCA,CCA
2015,8,60.29,55.66
2015,9,46.68,47.19
2015,10,33.62,49.48
2015,11,21.27,53.33
2015,12,3.32,61.01
2016,1,3.99,36.21
2016,2,4.27,46.53
2016,3,5.00,36.28
2016,4,14.53,35.66
2016,5,16.13,18.94
2016,6,31.00,41.70
2016,7,42.77,52.15
2016,8,50.73,61.19
2016,9,30.95,33.99
2016,10,17.55,48.99
2016,11,6.51,62.15
2016,12,3.23,69.28
2017,1,3.75,62.38
2017,2,3.70,53.01
2017,3,5.30,37.84
2017,4,8.73,50.38
2017,5,27.05,53.80
2017,6,65.34,55.78
2017,7,61.27,60.29
2017,8,51.36,60.80
2017,9,50.02,66.71
2017,10,28.01,65.07
2017,11,17.90,50.00
2017,12,3.26,57.21
2018,1,4.00,53.79
2018,2,4.44,49.51
2018,3,12.48,61.98
2018,4,28.90,66.58
2018,5,36.19,55.66
2018,6,55.69,52.85
2018,7,67.16,39.24
2018,8,57.37,52.65
2018,9,43.99,59.00
2018,10,29.82,46.92
2018,11,17.39,53.30
2018,12,3.55,55.28
2019,1,4.31,52.48
2019,2,5.02,46.81
2019,3,5.08,41.46
2019,4,12.16,47.53
2019,5,36.94,58.20
2019,6,57.82,50.24
2019,7,59.95,54.18
2019,8,49.63,51.29
2019,9,49.22,48.89
2019,10,31.25,54.16
2019,11,10.01,59.92
2019,12,2.66,66.33
2020,1,4.11,64.70
2020,2,4.19,46.50
2020,3,5.31,51.18
2020,4,12.22,48.01
2020,5,30.56,47.63
2020,6,63.08,47.00
2020,7,68.19,53.08
2020,8,62.12,58.25
2020,9,49.26,61.30
2020,10,36.77,57.33
2020,11,15.50,58.95
2020,12,4.21,59.65
2021,1,4.40,56.49
2021,2,3.68,22.99
2021,3,4.31,41.86
2021,4,13.66,57.70
2021,5,22.63,47.03
2021,6,58.16,46.83
2021,7,56.37,65.36
2021,8,49.07,64.16
2021,9,39.65,58.85
2021,10,20.05,63.14
2021,11,10.45,52.28
2021,12,3.79,35.30
2022,1,3.95,39.16
2022,2,3.49,41.00
2022,3,8.49,58.72
2022,4,22.30,68.15
2022,5,31.03,51.04
2022,6,61.47,46.65
2022,7,70.90,56.27
2022,8,62.95,61.05
2022,9,41.63,53.65
2022,10,33.67,66.80
2022,11,6.55,49.96
2022,12,4.92,61.00
2023,1,4.42,53.81
2023,2,4.44,56.11
2023,3,7.76,55.88
2023,4,10.65,45.42
2023,5,28.79,57.31
2023,6,68.71,48.84
2023,7,72.89,36.80
2023,8,57.97,64.98
2023,9,54.19,54.80
2023,10,38.61,56.27
2023,11,29.32,62.20
2023,12,4.55,50.29
2024,1,5.41,57.96
2024,2,4.04,50.69
2024,3,11.76,67.94
2024,4,22.11,48.84
2024,5,56.50,38.44
2024,6,58.61,54.34
2024,7,68.00,53.69
2024,8,55.61,42.72
2024,9,29.63,69.30
2024,10,25.37,60.72
2024,11,7.16,67.01
2024,12,4.71,48.09
2025,1,5.80,51.54
2025,2,7.07,53.52
2025,3,8.44,47.58
2025,4,19.82,47.89
2025,5,43.88,61.05
