Year,Month,SCA,CCA
2013,10,20.91,54.92
2013,11,14.14,49.30
2013,12,9.45,57.45
2014,1,9.72,60.46
2014,2,9.97,47.28
2014,3,13.35,50.64
2014,4,16.15,40.63
2014,5,32.00,42.38
2014,6,46.91,44.07
2014,7,48.68,42.38
2014,8,30.23,54.32
2014,9,24.15,49.81
2014,10,20.17,46.38
2014,11,16.89,59.89
2014,12,11.04,60.68
2015,1,9.15,45.25
2015,2,9.22,39.42
2015,3,13.93,53.41
2015,4,16.13,45.23
2015,5,33.28,56.51
2015,6,50.89,46.46
2015,7,48.68,45.39
2015,8,45.92,49.32
2015,9,31.83,46.06
2015,10,20.47,43.50
2015,11,12.62,48.85
2015,12,10.51,55.55
2016,1,8.59,37.17
2016,2,9.50,48.23
2016,3,10.75,40.20
2016,4,14.72,28.31
2016,5,14.94,15.04
2016,6,29.41,39.72
2016,7,33.47,43.12
2016,8,29.08,47.00
2016,9,19.24,41.11
2016,10,16.72,42.80
2016,11,10.34,57.16
2016,12,9.31,61.68
2017,1,9.53,60.01
2017,2,10.66,56.62
2017,3,9.51,37.95
2017,4,14.10,44.60
2017,5,27.88,46.86
2017,6,60.61,38.91
2017,7,50.09,53.33
2017,8,39.14,58.63
2017,9,33.90,60.54
2017,10,19.96,59.01
2017,11,12.35,42.61
2017,12,10.11,52.35
2018,1,9.19,57.37
2018,2,9.83,55.20
2018,3,16.26,54.64
2018,4,31.09,54.55
2018,5,30.38,45.46
2018,6,45.31,35.07
2018,7,47.80,33.54
2018,8,41.45,50.87
2018,9,27.97,51.32
2018,10,20.51,40.44
2018,11,13.22,51.69
2018,12,10.38,57.01
2019,1,10.11,53.76
2019,2,10.68,46.29
2019,3,9.60,46.00
2019,4,16.22,45.32
2019,5,30.07,40.31
2019,6,47.04,37.41
2019,7,51.58,47.78
2019,8,31.39,40.57
2019,9,31.39,36.87
2019,10,18.34,45.41
2019,11,12.50,53.99
2019,12,9.04,60.65
2020,1,11.05,62.91
2020,2,8.81,42.95
2020,3,11.22,50.34
2020,4,14.80,42.84
2020,5,34.54,44.96
2020,6,51.36,33.25
2020,7,52.33,28.45
2020,8,46.15,51.59
2020,9,35.27,56.34
2020,10,24.21,53.23
2020,11,13.14,57.93
2020,12,11.91,59.86
2021,1,9.14,56.77
2021,2,7.95,27.78
2021,3,10.24,40.38
2021,4,20.16,56.46
2021,5,26.82,44.06
2021,6,44.53,40.03
2021,7,51.51,56.74
2021,8,38.76,48.60
2021,9,30.21,52.80
2021,10,16.91,54.11
2021,11,11.21,52.39
2021,12,8.15,37.70
2022,1,8.31,43.99
2022,2,8.45,44.32
2022,3,12.27,57.63
2022,4,22.76,58.49
2022,5,36.28,40.83
2022,6,49.65,32.09
2022,7,63.25,36.12
2022,8,49.58,48.45
2022,9,30.41,50.01
2022,10,20.93,60.22
2022,11,11.98,51.27
2022,12,9.34,61.59
2023,1,8.38,50.34
2023,2,10.86,61.15
2023,3,18.31,50.74
2023,4,14.69,49.18
2023,5,39.57,51.03
2023,6,54.56,41.63
2023,7,58.25,23.22
2023,8,39.64,50.29
2023,9,33.79,43.35
2023,10,25.59,51.69
2023,11,19.46,56.13
2023,12,11.74,40.46
2024,1,6.26,75.00
2024,2,8.92,70.47
2024,3,13.54,73.26
2024,4,21.14,56.24
2024,5,35.87,33.47
2024,6,42.63,53.50
2024,7,56.05,54.96
2024,8,41.19,52.56
2024,9,31.44,68.38
2024,10,21.28,74.92
2024,11,12.53,74.02
2024,12,9.36,55.14
2025,1,8.23,72.32
2025,2,9.15,64.97
