Year,Month,SCA,CCA
2014,3,0.82,0.03
2014,4,0.76,0.14
2014,5,19.80,8.95
2014,6,14.77,0.30
2014,7,1.56,0.02
2014,8,5.26,1.55
2014,9,1.86,2.23
2014,10,1.19,0.27
2014,11,0.61,0.00
2014,12,0.36,0.00
2015,1,0.55,0.01
2015,2,1.20,0.09
2015,3,17.76,6.77
2015,4,52.63,0.22
2015,5,36.79,12.43
2015,6,63.10,1.39
2015,7,53.52,4.47
2015,8,36.94,13.25
2015,9,15.13,2.74
2015,10,14.85,4.95
2015,11,6.18,0.66
2015,12,2.17,0.00
2016,1,0.98,0.01
2016,2,0.62,0.32
2016,3,0.61,0.01
2016,4,6.50,8.08
2016,5,21.38,29.54
2016,6,56.70,32.37
2016,7,40.14,17.39
2016,8,32.96,1.20
2016,9,15.81,0.01
2016,10,5.87,0.10
2016,11,2.47,0.02
2016,12,2.36,0.09
2017,1,3.59,0.04
2017,2,3.02,0.09
2017,3,3.25,0.00
2017,4,3.50,0.71
2017,5,34.93,16.77
2017,6,82.94,15.13
2017,7,60.06,0.03
2017,8,34.68,4.02
2017,9,9.88,0.18
2017,10,2.41,0.09
2017,11,0.99,0.00
2017,12,0.70,0.05
2018,1,1.00,0.53
2018,2,3.40,0.47
2018,3,2.05,0.01
2018,4,1.82,0.28
2018,5,2.12,0.39
2018,6,1.98,1.32
2018,7,36.82,13.33
2018,8,70.01,5.26
2018,9,24.57,0.01
2018,10,8.25,2.38
2018,11,2.38,0.00
2018,12,0.72,0.12
2019,1,0.97,0.70
2019,2,2.91,0.81
2019,3,0.95,0.00
2019,4,5.78,0.46
2019,5,4.33,15.21
2019,6,13.90,6.57
2019,7,5.65,4.67
2019,8,1.03,0.00
2019,9,3.18,2.65
2019,10,1.38,0.33
2019,11,0.65,0.02
2019,12,0.46,0.03
2020,1,2.07,0.34
2020,2,0.89,0.00
2020,3,1.17,0.01
2020,4,1.19,0.32
2020,5,0.96,3.38
2020,6,18.80,5.83
2020,7,4.73,0.13
2020,8,1.65,4.40
2020,9,1.02,0.02
2020,10,0.90,0.49
2020,11,0.45,0.00
2020,12,0.41,0.00
2021,1,1.04,0.18
2021,2,0.91,0.00
2021,3,1.50,0.12
2021,4,0.37,0.00
2021,5,6.73,3.74
2021,6,44.83,16.47
2021,7,50.29,9.31
2021,8,37.59,0.57
2021,9,13.76,0.03
2021,10,5.04,1.06
2021,11,1.49,0.00
2021,12,1.32,1.29
2022,1,4.29,0.84
2022,2,2.06,0.00
2022,3,3.76,0.11
2022,4,0.65,0.02
2022,5,1.64,1.20
2022,6,46.53,21.04
2022,7,66.77,20.84
2022,8,42.75,0.42
2022,9,21.77,0.05
2022,10,7.74,0.01
2022,11,2.65,0.06
2022,12,0.97,0.01
2023,1,2.54,0.08
2023,2,4.75,0.62
2023,3,2.65,0.02
2023,4,1.73,0.06
2023,5,3.32,0.96
2023,6,3.53,5.40
2023,7,1.74,0.14
2023,8,0.67,0.01
2023,9,0.98,1.81
2023,10,1.23,0.27
2023,11,0.93,0.20
2023,12,0.40,0.00
2024,1,0.74,0.00
2024,2,1.36,0.12
2024,3,1.37,0.13
2024,4,16.18,11.17
2024,5,24.51,27.20
2024,6,9.91,7.01
2024,7,4.40,2.20
2024,8,6.31,7.95
2024,9,1.98,0.02
2024,10,4.65,3.27
2024,11,0.46,0.00
2024,12,0.36,0.00
2025,1,2.30,0.08
2025,2,1.20,0.03
2025,3,0.38,0.01
