Year,Month,SCA,CCA
2019,9,26.93,47.80
2019,10,17.76,53.80
2019,11,11.66,58.20
2019,12,9.56,64.00
2020,1,8.89,60.25
2020,2,9.25,43.91
2020,3,10.51,53.20
2020,4,15.79,52.21
2020,5,32.94,49.17
2020,6,48.87,45.42
2020,7,45.85,45.74
2020,8,36.85,62.01
2020,9,26.58,57.82
2020,10,19.77,55.16
2020,11,11.58,53.88
2020,12,10.85,59.35
2021,1,9.46,58.68
2021,2,8.39,24.79
2021,3,9.83,37.99
2021,4,17.38,63.09
2021,5,23.94,46.04
2021,6,44.43,51.62
2021,7,40.97,67.06
2021,8,32.65,59.76
2021,9,23.81,60.66
2021,10,14.55,64.96
2021,11,10.74,55.89
2021,12,8.38,35.90
2022,1,8.39,43.57
2022,2,8.68,38.14
2022,3,12.67,63.42
2022,4,19.49,62.42
2022,5,34.49,45.66
2022,6,47.20,44.87
2022,7,54.85,43.96
2022,8,41.73,56.33
2022,9,22.95,55.90
2022,10,18.82,63.76
2022,11,11.43,51.32
2022,12,9.57,65.64
2023,1,9.37,55.65
2023,2,9.82,56.50
2023,3,13.44,54.26
2023,4,13.98,53.73
2023,5,34.75,58.32
2023,6,51.12,47.26
2023,7,48.97,43.56
2023,8,35.41,59.56
2023,9,32.02,49.49
2023,10,21.80,55.07
2023,11,17.27,65.04
2023,12,11.58,43.74
2024,1,9.44,58.36
2024,2,9.43,47.79
2024,3,15.27,69.44
2024,4,21.28,48.50
2024,5,43.78,30.68
2024,6,46.32,56.17
2024,7,52.34,52.58
2024,8,39.15,48.80
2024,9,26.45,71.80
2024,10,21.32,50.01
2024,11,15.48,67.81
2024,12,10.61,42.45
2025,1,10.57,56.93
2025,2,11.39,54.27
2025,3,12.52,46.51
2025,4,18.60,47.31
