Year,Month,SCA,CCA
2019,2,3.01,20.16
2019,3,2.99,37.93
2019,4,7.31,59.88
2019,5,22.00,62.71
2019,6,44.30,59.58
2019,7,45.67,73.61
2019,8,36.30,68.42
2019,9,25.12,65.24
2019,10,20.77,66.39
2019,11,3.50,72.28
2019,12,2.21,61.72
2020,1,2.71,49.81
2020,2,2.91,43.85
2020,3,3.65,46.43
2020,4,7.36,56.92
2020,5,26.95,61.51
2020,6,39.75,70.01
2020,7,51.21,67.71
2020,8,32.97,75.82
2020,9,28.85,60.78
2020,10,22.14,54.27
2020,11,2.47,57.04
2020,12,1.14,70.68
2021,1,2.43,40.47
2021,2,3.05,18.62
2021,3,3.03,16.12
2021,4,5.24,78.80
2021,5,15.88,49.31
2021,6,45.76,62.46
2021,7,42.58,68.20
2021,8,31.70,69.37
2021,9,21.26,71.33
2021,10,6.68,54.91
2021,11,2.90,51.14
2021,12,2.73,28.67
2022,1,2.90,53.71
2022,2,2.54,36.09
2022,3,3.24,63.48
2022,4,10.51,72.14
2022,5,35.61,57.27
2022,6,49.47,57.20
2022,7,54.61,80.27
2022,8,50.12,67.26
2022,9,17.82,70.74
2022,10,9.47,69.05
2022,11,2.34,49.84
2022,12,2.32,62.97
2023,1,2.88,50.81
2023,2,2.84,37.92
2023,3,4.03,48.57
2023,4,5.81,61.02
2023,5,35.96,71.85
2023,6,52.73,65.38
2023,7,55.01,70.08
2023,8,39.31,80.88
2023,9,27.06,66.61
2023,10,20.52,58.00
2023,11,10.91,81.75
2023,12,2.24,39.46
2024,1,2.83,31.21
2024,2,3.31,34.30
2024,3,5.65,55.12
2024,4,9.53,60.21
2024,5,51.00,54.84
2024,6,53.82,84.81
2024,7,57.16,42.54
2024,8,40.77,66.11
2024,9,23.35,86.57
2024,10,17.15,40.98
2024,11,5.83,74.42
2024,12,3.01,34.52
2025,1,2.89,35.35
2025,2,3.09,51.60
2025,3,5.14,45.74
2025,4,14.38,54.92
2025,5,49.10,80.24
