Year,Month,SCA,CCA
2014,4,1.97,25.56
2014,5,4.93,24.99
2014,6,13.45,27.02
2014,7,11.38,28.36
2014,8,4.30,33.41
2014,9,2.36,31.28
2014,10,1.00,33.44
2014,11,0.59,38.27
2014,12,0.24,27.40
2015,1,0.10,23.79
2015,2,0.06,13.15
2015,3,0.26,21.07
2015,4,1.00,22.98
2015,5,8.11,31.62
2015,6,14.95,28.82
2015,7,17.35,30.08
2015,8,9.09,34.61
2015,9,2.71,25.17
2015,10,0.98,24.14
2015,11,0.16,27.41
2015,12,0.43,31.62
2016,1,0.06,19.14
2016,2,0.12,23.49
2016,3,0.27,13.88
2016,4,1.16,17.18
2016,5,3.07,16.43
2016,6,8.87,17.98
2016,7,8.68,24.85
2016,8,5.25,39.47
2016,9,1.04,20.69
2016,10,0.67,21.03
2016,11,0.43,24.38
2016,12,0.41,34.98
2017,1,0.27,32.41
2017,2,0.19,28.13
2017,3,0.20,15.26
2017,4,0.56,21.37
2017,5,7.62,29.41
2017,6,14.91,25.78
2017,7,15.05,34.60
2017,8,8.12,36.70
2017,9,2.84,34.06
2017,10,1.29,33.64
2017,11,0.29,18.86
2017,12,0.22,29.39
2018,1,0.11,24.82
2018,2,0.16,21.86
2018,3,0.91,30.15
2018,4,4.37,28.84
2018,5,5.31,30.72
2018,6,11.46,20.55
2018,7,10.25,20.45
2018,8,4.37,29.89
2018,9,2.27,37.97
2018,10,0.80,19.71
2018,11,0.39,26.45
2018,12,0.25,20.46
2019,1,0.25,19.68
2019,2,0.10,9.10
2019,3,0.20,19.33
2019,4,2.31,31.86
2019,5,7.01,28.89
2019,6,12.71,21.43
2019,7,14.32,29.32
2019,8,4.84,27.15
2019,9,2.32,21.10
2019,10,0.67,25.39
2019,11,0.50,24.56
2019,12,0.29,26.56
2020,1,0.29,20.48
2020,2,0.31,16.08
2020,3,0.48,26.70
2020,4,1.58,26.50
2020,5,9.56,25.46
2020,6,14.10,25.51
2020,7,10.79,24.10
2020,8,5.05,28.49
2020,9,1.89,23.60
2020,10,0.60,21.44
2020,11,0.28,22.34
2020,12,0.19,25.22
2021,1,0.13,23.52
2021,2,0.08,6.46
2021,3,0.29,14.48
2021,4,1.52,37.14
2021,5,3.54,23.50
2021,6,13.59,25.40
2021,7,11.99,33.66
2021,8,4.83,28.38
2021,9,2.25,27.84
2021,10,0.52,31.19
2021,11,0.28,25.04
2021,12,0.08,12.75
2022,1,0.15,16.71
2022,2,0.09,12.50
2022,3,0.83,33.70
2022,4,3.35,36.04
2022,5,8.58,22.83
2022,6,14.29,24.26
2022,7,17.71,23.83
2022,8,9.62,27.22
2022,9,1.40,27.31
2022,10,1.15,28.83
2022,11,0.16,26.14
2022,12,0.35,32.30
2023,1,0.08,23.59
2023,2,0.22,23.59
2023,3,0.47,21.55
2023,4,1.19,30.10
2023,5,10.76,32.07
2023,6,18.79,24.90
2023,7,16.76,27.15
2023,8,10.05,35.08
2023,9,4.45,23.58
2023,10,0.85,20.04
2023,11,0.56,33.02
2023,12,0.21,16.29
2024,1,0.08,20.78
2024,2,0.11,18.75
2024,3,1.44,34.49
2024,4,3.74,25.91
2024,5,13.11,17.37
2024,6,18.15,36.25
2024,7,17.62,26.48
2024,8,7.60,26.96
2024,9,4.25,38.38
2024,10,0.55,16.34
2024,11,1.37,33.67
2024,12,0.15,10.82
2025,1,0.15,25.04
2025,2,0.32,20.81
2025,3,0.54,17.67
2025,4,3.22,24.25
2025,5,18.16,36.76
