Year,Month,SCA,CCA
2013,10,57.46,61.52
2013,11,37.38,58.86
2013,12,24.16,70.66
2014,1,25.40,73.03
2014,2,29.31,49.40
2014,3,30.26,61.40
2014,4,38.13,55.66
2014,5,63.83,59.61
2014,6,81.41,58.41
2014,7,78.87,53.99
2014,8,68.88,73.00
2014,9,63.57,66.55
2014,10,54.57,56.61
2014,11,38.49,78.19
2014,12,25.28,76.87
2015,1,25.19,49.07
2015,2,29.16,39.56
2015,3,31.25,68.77
2015,4,38.67,57.72
2015,5,53.48,73.08
2015,6,78.65,59.06
2015,7,82.50,70.64
2015,8,79.07,64.08
2015,9,69.02,50.69
2015,10,58.15,53.59
2015,11,36.74,62.56
2015,12,24.15,70.25
2016,1,28.36,39.06
2016,2,28.56,54.37
2016,3,28.89,40.34
2016,4,39.87,41.67
2016,5,41.40,29.49
2016,6,54.44,50.30
2016,7,64.69,59.71
2016,8,72.88,66.29
2016,9,60.70,44.33
2016,10,43.57,53.67
2016,11,30.79,68.89
2016,12,21.12,78.29
2017,1,22.97,67.21
2017,2,28.79,57.77
2017,3,28.00,44.56
2017,4,34.37,62.24
2017,5,56.87,58.11
2017,6,82.35,56.91
2017,7,79.36,64.05
2017,8,74.01,70.05
2017,9,61.05,78.34
2017,10,49.78,72.42
2017,11,35.24,60.68
2017,12,25.65,67.44
2018,1,24.57,61.57
2018,2,28.76,50.01
2018,3,35.39,72.16
2018,4,50.74,77.90
2018,5,62.12,62.02
2018,6,74.90,52.60
2018,7,79.97,48.38
2018,8,74.92,61.57
2018,9,70.07,67.33
2018,10,56.27,51.70
2018,11,37.60,59.35
2018,12,23.83,63.38
2019,1,24.65,62.50
2019,2,28.68,48.56
2019,3,29.14,42.85
2019,4,39.00,50.60
2019,5,59.23,58.70
2019,6,75.89,57.97
2019,7,79.24,64.90
2019,8,74.06,58.92
2019,9,68.59,52.87
2019,10,55.47,53.31
2019,11,35.01,71.86
2019,12,24.74,76.85
2020,1,25.21,72.47
2020,2,28.99,50.69
2020,3,30.44,50.49
2020,4,38.50,55.61
2020,5,56.53,57.25
2020,6,84.04,53.06
2020,7,84.83,57.60
2020,8,79.86,64.37
2020,9,65.39,70.82
2020,10,59.71,68.29
2020,11,34.08,67.61
2020,12,24.53,68.41
2021,1,25.38,66.98
2021,2,27.69,24.56
2021,3,28.60,45.38
2021,4,40.58,64.23
2021,5,52.67,53.52
2021,6,77.62,52.22
2021,7,78.80,76.47
2021,8,68.41,69.62
2021,9,64.58,62.41
2021,10,39.06,68.19
2021,11,32.88,56.78
2021,12,23.98,42.63
2022,1,23.44,44.26
2022,2,26.88,48.02
2022,3,31.61,58.97
2022,4,47.49,73.17
2022,5,60.18,55.56
2022,6,78.53,47.58
2022,7,87.37,57.48
2022,8,80.01,66.73
2022,9,68.48,58.92
2022,10,52.62,77.37
2022,11,32.12,58.06
2022,12,24.57,68.18
2023,1,27.48,51.89
2023,2,29.07,61.46
2023,3,32.82,67.15
2023,4,37.81,49.22
2023,5,58.23,66.61
2023,6,85.96,54.78
2023,7,89.52,41.32
2023,8,82.06,69.68
2023,9,65.84,56.61
2023,10,62.86,58.72
2023,11,42.26,75.40
2023,12,25.51,56.39
2024,1,24.89,61.99
2024,2,29.45,52.33
2024,3,39.92,80.21
2024,4,47.01,55.74
2024,5,75.96,43.08
2024,6,84.54,61.44
2024,7,87.78,56.69
2024,8,73.90,51.83
2024,9,57.37,75.53
2024,10,42.40,65.97
2024,11,33.79,79.96
2024,12,27.31,54.51
2025,1,27.60,62.55
2025,2,32.49,55.08
2025,3,34.70,52.27
2025,4,45.41,54.81
