Year,Month,SCA,CCA
2009,10,17.66,69.60
2009,11,7.08,84.85
2009,12,4.88,55.94
2010,1,6.60,60.34
2010,2,5.33,44.36
2010,3,4.42,31.15
2010,4,7.60,53.75
2010,5,26.24,56.76
2010,6,38.30,78.82
2010,7,48.49,65.34
2010,8,45.17,59.17
2010,9,31.70,65.37
2010,10,18.72,55.84
2010,11,8.19,53.16
2010,12,6.30,60.38
2011,1,5.35,41.30
2011,2,4.48,18.50
2011,3,5.54,50.38
2011,4,8.52,60.92
2011,5,21.30,50.78
2011,6,37.74,62.58
2011,7,52.61,67.51
2011,8,40.85,65.03
2011,9,25.50,74.76
2011,10,23.99,48.21
2011,11,9.55,55.58
2011,12,6.28,31.96
2012,1,4.92,26.33
2012,2,3.48,56.56
2012,3,3.23,25.86
2012,4,5.01,51.82
2012,5,23.15,80.15
2012,6,42.98,65.09
2012,7,52.80,70.67
2012,8,35.43,60.36
2012,9,24.58,58.95
2012,10,17.13,55.54
2012,11,6.28,44.77
2012,12,3.89,81.80
2013,1,5.05,14.20
2013,2,4.19,35.66
2013,3,2.96,28.70
2013,4,4.11,43.90
2013,5,29.26,75.99
2013,6,44.26,76.69
2013,7,39.40,52.28
2013,8,39.17,73.74
2013,9,25.69,51.12
2013,10,16.37,53.70
2013,11,6.68,50.73
2013,12,5.24,29.25
2014,1,4.96,39.02
2014,2,3.63,28.26
2014,3,4.61,46.39
2014,4,11.95,44.21
2014,5,18.44,58.87
2014,6,44.06,67.99
2014,7,42.86,68.81
2014,8,29.46,61.06
2014,9,24.80,71.93
2014,10,12.25,63.84
2014,11,7.16,68.42
2014,12,5.31,50.29
2015,1,4.76,30.76
2015,2,3.65,19.05
2015,3,2.81,27.41
2015,4,4.47,52.95
2015,5,21.87,69.64
2015,6,47.06,74.92
2015,7,48.64,76.50
2015,8,32.46,77.17
2015,9,29.91,60.64
2015,10,21.95,46.16
2015,11,5.54,55.92
2015,12,5.19,52.26
2016,1,4.77,27.68
2016,2,3.68,42.28
2016,3,3.04,8.53
2016,4,6.50,30.33
2016,5,7.13,40.61
2016,6,25.02,37.21
2016,7,30.01,67.85
2016,8,30.91,80.18
2016,9,22.41,46.49
2016,10,9.36,54.69
2016,11,6.05,43.50
2016,12,4.07,55.85
2017,1,3.28,41.54
2017,2,2.59,32.32
2017,3,3.08,32.62
2017,4,3.46,49.69
2017,5,35.18,60.39
2017,6,46.90,84.60
2017,7,46.48,52.57
2017,8,34.54,79.94
2017,9,35.37,67.39
2017,10,23.84,74.81
2017,11,9.67,55.91
2017,12,5.50,58.65
2018,1,5.32,31.05
2018,2,4.38,27.32
2018,3,4.45,37.92
2018,4,11.72,52.73
2018,5,20.36,55.73
2018,6,43.11,68.41
2018,7,49.14,43.78
2018,8,32.77,64.32
2018,9,26.24,73.80
2018,10,20.13,61.35
2018,11,8.12,56.85
2018,12,5.63,38.83
2019,1,5.43,32.52
2019,2,4.14,10.59
2019,3,3.32,32.32
2019,4,6.64,45.30
2019,5,19.93,58.84
2019,6,48.45,62.80
2019,7,49.17,72.78
2019,8,35.60,65.86
2019,9,26.18,63.71
2019,10,20.39,61.89
2019,11,8.48,64.63
2019,12,5.70,52.15
2020,1,5.57,36.69
2020,2,4.57,38.83
2020,3,3.99,35.08
2020,4,6.75,47.43
2020,5,20.05,52.44
2020,6,37.25,76.27
2020,7,56.38,66.49
2020,8,37.75,71.52
2020,9,31.71,55.14
2020,10,20.89,53.17
2020,11,6.75,52.83
2020,12,5.16,56.68
2021,1,5.59,31.11
2021,2,4.93,11.01
2021,3,3.35,5.51
2021,4,4.18,60.42
2021,5,14.66,51.24
2021,6,46.54,62.72
2021,7,40.74,61.82
2021,8,33.15,63.67
2021,9,23.91,60.47
2021,10,11.92,49.40
2021,11,6.68,44.71
2021,12,5.50,20.77
2022,1,4.05,42.26
2022,2,2.55,24.64
2022,3,4.17,53.63
2022,4,8.80,68.03
2022,5,37.21,52.37
2022,6,50.21,54.14
2022,7,51.30,77.67
2022,8,42.38,59.32
2022,9,28.89,60.14
2022,10,17.61,60.33
2022,11,6.74,41.02
2022,12,5.06,47.16
2023,1,4.12,45.82
2023,2,3.12,28.03
2023,3,3.13,46.73
2023,4,4.21,50.05
2023,5,26.43,66.29
2023,6,51.13,63.34
2023,7,54.62,72.49
2023,8,44.05,72.74
2023,9,29.82,70.15
2023,10,21.58,52.29
2023,11,9.40,75.10
2023,12,6.64,25.27
2024,1,4.63,31.16
2024,2,3.46,40.75
2024,3,4.18,52.67
2024,4,7.09,66.06
2024,5,48.52,63.28
2024,6,47.80,86.50
2024,7,57.79,51.54
