Year,Month,SCA,CCA
2006,5,48.15,46.82
2006,6,71.65,43.84
2006,7,71.72,43.97
2006,8,64.28,51.88
2006,9,52.46,65.95
2006,10,44.25,71.14
2006,11,38.86,72.62
2006,12,25.89,79.66
2007,1,35.51,70.78
2007,2,34.59,67.24
2007,3,36.28,66.75
2007,4,44.17,64.09
2007,5,59.00,43.98
2007,6,68.83,52.13
2007,7,73.39,46.75
2007,8,65.52,61.09
2007,9,59.56,49.25
2007,10,50.15,72.37
2007,11,43.75,69.04
2007,12,37.33,77.93
2008,1,33.07,63.07
2008,2,31.66,73.58
2008,3,34.52,64.59
2008,4,52.15,69.35
2008,5,66.87,48.15
2008,6,72.17,43.85
2008,7,71.08,44.74
2008,8,68.46,53.33
2008,9,60.24,58.97
2008,10,46.11,77.40
2008,11,39.52,73.58
2008,12,33.83,59.12
2009,1,34.26,66.56
2009,2,34.23,74.84
2009,3,41.29,71.18
2009,4,40.03,66.96
2009,5,64.74,64.55
2009,6,72.87,43.74
2009,7,72.42,48.22
2009,8,64.22,60.63
2009,9,59.63,68.15
2009,10,52.43,71.54
2009,11,45.53,77.16
2009,12,41.97,72.93
2010,1,36.29,76.45
2010,2,37.62,64.72
2010,3,38.00,60.54
2010,4,43.56,62.03
2010,5,60.68,57.48
2010,6,69.26,54.17
2010,7,74.83,45.51
2010,8,68.64,53.73
2010,9,53.83,73.37
2010,10,47.94,73.09
2010,11,40.10,67.61
2010,12,32.92,77.34
2011,1,34.83,70.50
2011,2,33.96,52.25
2011,3,38.65,75.43
2011,4,49.41,67.62
2011,5,59.25,60.16
2011,6,64.96,45.27
2011,7,72.14,52.72
2011,8,66.11,42.18
2011,9,55.60,68.70
2011,10,45.76,65.24
2011,11,41.07,73.90
2011,12,34.34,53.52
2012,1,33.97,56.75
2012,2,34.39,49.49
2012,3,35.32,64.97
2012,4,44.62,56.39
2012,5,66.75,57.78
2012,6,69.46,54.76
2012,7,68.35,62.93
2012,8,70.60,55.48
2012,9,58.23,66.67
2012,10,51.27,70.17
2012,11,41.76,70.13
2012,12,37.81,71.40
2013,1,33.73,54.30
2013,2,34.35,41.11
2013,3,35.20,42.86
2013,4,40.67,57.97
2013,5,58.30,62.21
2013,6,67.94,61.94
2013,7,71.72,37.76
2013,8,69.64,56.13
2013,9,62.17,43.54
2013,10,45.81,70.98
2013,11,44.81,65.90
2013,12,33.95,74.43
2014,1,25.10,78.19
2014,2,34.51,61.40
2014,3,38.56,67.08
2014,4,42.47,46.18
2014,5,61.86,48.94
2014,6,68.96,49.23
2014,7,72.96,53.23
2014,8,60.61,60.94
2014,9,48.79,55.91
2014,10,45.12,60.99
2014,11,47.17,74.23
2014,12,35.55,77.20
2015,1,33.79,53.31
2015,2,33.59,56.59
2015,3,36.89,66.89
2015,4,40.82,53.87
2015,5,54.23,61.44
2015,6,65.20,54.99
2015,7,70.09,55.50
2015,8,70.10,55.59
2015,9,60.87,60.20
2015,10,49.20,56.21
2015,11,40.54,70.42
2015,12,37.46,66.76
2016,1,33.96,47.43
2016,2,34.17,64.15
2016,3,34.87,50.78
2016,4,42.02,37.25
2016,5,40.99,10.80
2016,6,52.30,41.45
2016,7,54.88,38.85
2016,8,55.01,48.07
2016,9,45.48,52.98
2016,10,42.63,59.60
2016,11,35.48,70.80
2016,12,18.88,77.40
2017,1,25.05,77.61
2017,2,33.12,64.14
2017,3,33.76,43.26
2017,4,36.56,55.60
2017,5,47.93,44.99
2017,6,76.73,46.12
2017,7,67.97,59.28
2017,8,60.14,64.74
2017,9,55.28,74.70
2017,10,45.68,71.91
2017,11,39.39,57.50
2017,12,35.23,71.34
2018,1,28.27,75.24
2018,2,33.45,67.82
2018,3,41.57,65.78
2018,4,51.68,67.13
2018,5,50.53,49.32
2018,6,71.00,42.23
2018,7,75.82,38.92
2018,8,65.13,61.86
2018,9,52.57,58.69
2018,10,45.35,53.29
2018,11,39.34,68.19
2018,12,35.02,74.21
2019,1,36.78,70.39
2019,2,34.68,66.59
2019,3,35.28,57.90
2019,4,40.54,58.76
2019,5,54.26,42.70
2019,6,69.17,45.10
2019,7,69.97,47.78
2019,8,63.77,48.26
2019,9,61.50,52.14
2019,10,47.52,60.22
2019,11,43.09,70.92
2019,12,34.04,75.25
2020,1,32.69,78.18
2020,2,33.04,57.41
2020,3,34.64,62.74
2020,4,39.36,51.86
2020,5,50.92,49.38
2020,6,73.18,40.86
2020,7,76.04,36.75
2020,8,68.00,66.18
2020,9,58.21,68.95
2020,10,50.11,68.45
2020,11,37.56,69.78
2020,12,30.51,74.86
2021,1,34.80,67.43
2021,2,32.29,39.49
2021,3,34.73,47.10
2021,4,37.84,56.65
2021,5,50.24,52.42
2021,6,68.43,50.11
2021,7,68.14,64.51
2021,8,59.23,55.49
2021,9,54.15,59.26
2021,10,44.69,67.25
2021,11,36.61,66.99
2021,12,32.96,52.28
2022,1,32.60,59.82
2022,2,32.63,58.95
2022,3,38.15,70.59
2022,4,44.73,65.36
2022,5,56.38,51.58
2022,6,73.71,35.85
2022,7,76.07,43.50
2022,8,69.43,59.12
2022,9,60.58,60.58
2022,10,49.15,74.68
2022,11,39.13,64.22
2022,12,34.45,75.05
2023,1,33.41,59.55
2023,2,27.02,76.86
2023,3,47.16,66.29
2023,4,45.08,59.32
2023,5,55.93,58.53
2023,6,70.86,49.09
2023,7,79.79,31.43
2023,8,67.89,57.14
2023,9,62.51,60.41
2023,10,49.93,65.86
2023,11,44.85,72.64
2023,12,38.35,60.02
2024,1,18.32,85.39
2024,2,32.08,74.37
2024,3,37.05,82.80
2024,4,52.64,66.90
2024,5,70.30,38.39
2024,6,71.99,59.46
2024,7,70.29,64.84
2024,8,65.45,58.39
2024,9,56.23,78.45
2024,10,42.50,83.21
