Year,Month,SCA,CCA
2011,6,52.98,69.17
2011,7,68.90,71.29
2011,8,59.79,68.50
2011,9,48.57,80.38
2011,10,34.30,55.65
2011,11,8.68,70.60
2011,12,5.69,36.70
2012,1,3.58,30.29
2012,2,1.99,64.37
2012,3,2.25,41.07
2012,4,4.83,53.83
2012,5,28.03,85.31
2012,6,58.32,66.48
2012,7,67.62,70.16
2012,8,53.58,64.01
2012,9,41.99,63.49
2012,10,32.13,74.04
2012,11,8.33,54.17
2012,12,5.34,85.51
2013,1,3.82,18.24
2013,2,2.16,42.35
2013,3,2.32,42.59
2013,4,3.76,46.84
2013,5,36.67,72.47
2013,6,54.17,80.11
2013,7,58.98,55.23
2013,8,59.79,80.60
2013,9,41.93,55.03
2013,10,30.20,50.98
2013,11,8.81,68.14
2013,12,4.03,40.30
2014,1,3.72,48.89
2014,2,2.07,28.01
2014,3,4.22,53.76
2014,4,12.83,54.38
2014,5,27.87,67.48
2014,6,66.09,70.93
2014,7,59.15,72.96
2014,8,40.73,71.33
2014,9,27.37,81.03
2014,10,14.13,69.92
2014,11,11.68,77.44
2014,12,4.43,55.18
2015,1,2.80,41.94
2015,2,2.14,18.21
2015,3,2.20,41.98
2015,4,5.07,47.70
2015,5,29.50,75.12
2015,6,62.12,71.13
2015,7,68.76,81.18
2015,8,57.51,75.18
2015,9,46.93,61.34
2015,10,34.75,57.39
2015,11,7.13,63.10
2015,12,5.48,64.49
2016,1,3.15,29.11
2016,2,2.28,54.75
2016,3,1.98,12.02
2016,4,7.65,34.48
2016,5,9.34,47.46
2016,6,29.96,49.29
2016,7,38.22,70.00
2016,8,48.90,84.90
2016,9,34.16,42.12
2016,10,14.83,62.49
2016,11,5.32,52.38
2016,12,2.59,68.74
2017,1,1.78,64.18
2017,2,1.62,35.13
2017,3,1.98,43.44
2017,4,3.63,50.53
2017,5,32.68,72.27
2017,6,69.24,86.59
2017,7,67.99,68.60
2017,8,46.70,88.42
2017,9,51.22,76.00
2017,10,34.55,78.86
2017,11,12.45,60.48
2017,12,6.80,66.08
2018,1,3.61,41.68
2018,2,2.65,34.13
2018,3,4.14,56.05
2018,4,18.97,67.39
2018,5,28.82,65.72
2018,6,58.75,74.43
2018,7,65.27,49.65
2018,8,52.85,65.34
2018,9,37.22,87.27
2018,10,33.95,73.15
2018,11,11.12,66.51
2018,12,5.55,45.77
2019,1,4.29,39.51
2019,2,2.78,14.15
2019,3,2.35,35.56
2019,4,7.24,53.63
2019,5,23.58,55.65
2019,6,64.56,67.28
2019,7,62.63,79.52
2019,8,52.92,68.11
2019,9,41.47,69.15
2019,10,30.85,66.75
2019,11,9.46,75.50
2019,12,6.03,61.93
2020,1,3.93,36.80
2020,2,2.72,37.99
2020,3,2.73,42.46
2020,4,8.27,55.37
2020,5,30.37,60.18
2020,6,56.45,73.98
2020,7,73.42,75.74
2020,8,58.20,76.79
2020,9,49.49,58.51
2020,10,36.88,57.38
2020,11,9.44,57.54
2020,12,6.51,66.41
2021,1,3.53,38.89
2021,2,2.75,14.16
2021,3,1.94,10.83
2021,4,4.50,74.07
2021,5,18.82,48.65
2021,6,57.34,65.61
2021,7,55.35,66.91
2021,8,45.48,72.00
2021,9,35.88,76.25
2021,10,14.32,57.52
2021,11,6.10,46.55
2021,12,3.27,24.84
2022,1,2.45,46.45
2022,2,1.51,37.69
2022,3,3.51,59.14
2022,4,10.41,74.13
2022,5,40.79,57.54
2022,6,69.56,55.35
2022,7,72.62,86.23
2022,8,68.59,70.52
2022,9,43.12,71.94
2022,10,30.88,67.78
2022,11,7.77,51.93
2022,12,3.87,60.37
2023,1,2.16,44.95
2023,2,1.78,37.81
2023,3,2.66,45.98
2023,4,4.49,49.87
2023,5,36.21,74.37
2023,6,65.31,69.70
2023,7,75.97,74.75
2023,8,60.13,84.76
2023,9,51.22,69.64
2023,10,38.73,54.35
2023,11,18.57,80.86
2023,12,7.95,43.21
2024,1,4.34,30.38
2024,2,2.71,28.60
2024,3,5.07,58.34
2024,4,10.84,55.37
2024,5,62.21,57.69
2024,6,65.26,83.70
2024,7,70.70,50.22
2024,8,55.35,71.83
2024,9,31.89,91.55
2024,10,32.09,40.41
2024,11,14.58,76.27
2024,12,7.83,32.08
2025,1,3.83,34.95
2025,2,3.28,38.07
2025,3,3.45,44.07
2025,4,16.38,57.15
