Year,Month,SCA,CCA
2006,11,3.05,27.22
2006,12,1.75,51.82
2007,1,0.86,11.25
2007,2,0.74,24.70
2007,3,0.63,27.68
2007,4,2.32,44.88
2007,5,6.60,41.94
2007,6,20.23,55.42
2007,7,23.08,60.34
2007,8,16.30,27.11
2007,9,10.33,46.71
2007,10,6.77,59.48
2007,11,2.69,35.35
2007,12,2.33,28.79
2008,1,1.10,19.51
2008,2,0.68,4.40
2008,3,0.55,5.98
2008,4,2.49,38.98
2008,5,2.92,38.46
2008,6,15.36,55.79
2008,7,15.43,50.53
2008,8,16.91,67.27
2008,9,8.61,20.77
2008,10,3.57,37.86
2008,11,2.08,33.06
2008,12,0.92,15.57
2009,1,0.62,3.18
2009,2,0.60,33.01
2009,3,0.57,15.49
2009,4,0.87,30.30
2009,5,6.80,56.99
2009,6,9.17,39.24
2009,7,15.30,35.10
2009,8,16.04,75.62
2009,9,7.25,38.31
2009,10,3.85,58.55
2009,11,3.53,70.41
2009,12,2.15,34.90
2010,1,1.04,31.96
2010,2,0.75,33.47
2010,3,0.63,26.14
2010,4,1.66,39.25
2010,5,5.06,36.95
2010,6,16.94,72.73
2010,7,19.85,46.84
2010,8,14.90,32.10
2010,9,10.46,51.15
2010,10,4.61,43.91
2010,11,2.23,33.78
2010,12,1.54,40.08
2011,1,0.78,25.90
2011,2,0.63,11.21
2011,3,1.07,26.27
2011,4,1.91,49.72
2011,5,4.40,36.95
2011,6,14.19,51.30
2011,7,21.49,56.88
2011,8,15.06,48.35
2011,9,8.97,60.98
2011,10,4.87,37.95
2011,11,1.59,38.51
2011,12,0.90,14.88
2012,1,0.57,19.51
2012,2,0.62,42.07
2012,3,0.52,19.26
2012,4,1.09,39.73
2012,5,8.45,67.88
2012,6,13.35,54.12
2012,7,20.18,52.08
2012,8,11.11,51.05
2012,9,7.46,40.35
2012,10,4.26,37.16
2012,11,1.86,26.79
2012,12,1.29,67.45
2013,1,0.69,7.58
2013,2,0.65,28.81
2013,3,0.64,16.82
2013,4,0.96,34.48
2013,5,8.87,69.09
2013,6,13.90,62.66
2013,7,14.09,43.19
2013,8,15.00,56.53
2013,9,7.74,39.30
2013,10,3.18,38.04
2013,11,1.89,33.42
2013,12,0.88,13.32
2014,1,0.68,18.67
2014,2,0.55,22.62
2014,3,0.68,36.58
2014,4,2.55,31.34
2014,5,5.15,61.36
2014,6,17.86,50.06
2014,7,14.13,51.49
2014,8,9.62,51.57
2014,9,7.58,59.23
2014,10,3.67,48.27
2014,11,2.03,46.57
2014,12,1.08,30.56
2015,1,0.66,9.64
2015,2,0.54,14.63
2015,3,0.52,11.49
2015,4,0.77,45.94
2015,5,7.71,56.30
2015,6,17.42,61.40
2015,7,20.53,61.39
2015,8,14.10,60.72
2015,9,9.63,43.28
2015,10,4.98,29.52
2015,11,2.46,39.58
2015,12,1.11,26.04
2016,1,0.60,14.34
2016,2,0.53,26.97
2016,3,0.50,2.44
2016,4,1.63,24.65
2016,5,1.87,29.13
2016,6,7.25,20.76
2016,7,12.08,51.63
2016,8,13.18,55.83
2016,9,7.35,39.64
2016,10,2.82,33.54
2016,11,1.29,31.96
2016,12,0.82,37.31
2017,1,0.58,19.65
2017,2,0.46,27.78
2017,3,0.60,22.53
2017,4,1.19,34.97
2017,5,12.72,45.49
2017,6,23.20,75.06
2017,7,17.56,39.02
2017,8,12.86,59.03
2017,9,11.25,42.45
2017,10,5.49,61.07
2017,11,3.53,37.99
2017,12,1.93,38.56
2018,1,0.80,16.74
2018,2,0.62,13.57
2018,3,0.88,24.76
2018,4,2.43,32.22
2018,5,6.29,42.61
2018,6,16.85,61.87
2018,7,16.70,43.57
2018,8,9.85,48.29
2018,9,7.50,52.25
2018,10,5.37,47.13
2018,11,2.41,40.22
2018,12,1.21,22.68
2019,1,0.79,10.58
2019,2,0.56,11.01
2019,3,0.57,22.93
2019,4,1.02,38.74
2019,5,6.25,56.17
2019,6,20.79,45.85
2019,7,21.58,56.86
2019,8,14.15,56.31
2019,9,9.28,46.32
2019,10,4.93,39.65
2019,11,3.02,45.83
2019,12,1.47,28.98
2020,1,0.76,18.85
2020,2,0.76,24.83
2020,3,0.57,17.98
2020,4,1.34,39.34
2020,5,5.43,38.87
2020,6,18.60,64.25
2020,7,23.46,61.19
2020,8,13.88,57.88
2020,9,10.27,36.08
2020,10,4.43,35.78
2020,11,2.75,34.73
2020,12,1.84,29.13
2021,1,1.00,14.69
2021,2,0.64,3.56
2021,3,0.54,3.97
2021,4,0.96,44.14
2021,5,3.94,45.26
2021,6,15.53,45.58
2021,7,14.04,45.54
2021,8,9.76,55.10
2021,9,6.76,42.72
2021,10,3.40,27.66
2021,11,1.77,23.39
2021,12,0.74,14.20
2022,1,0.64,25.10
2022,2,0.46,15.14
2022,3,0.92,37.97
2022,4,3.10,54.91
2022,5,11.21,38.73
2022,6,17.90,53.08
2022,7,24.35,61.76
2022,8,13.68,51.87
2022,9,9.37,46.23
2022,10,4.87,43.88
2022,11,2.04,30.36
2022,12,0.86,28.15
2023,1,0.58,20.69
2023,2,0.46,16.17
2023,3,0.61,29.79
2023,4,1.26,41.70
2023,5,8.68,50.16
2023,6,19.87,55.42
2023,7,25.43,60.90
2023,8,15.68,53.18
2023,9,10.24,51.60
2023,10,5.17,31.90
2023,11,2.92,53.82
2023,12,1.76,14.44
2024,1,0.71,23.72
2024,2,0.49,17.78
2024,3,0.51,41.80
2024,4,1.47,53.62
2024,5,16.76,52.54
2024,6,26.69,78.51
2024,7,22.64,44.63
2024,8,13.28,49.68
2024,9,8.56,74.81
2024,10,4.86,46.90
