Year,Month,SCA,CCA
2006,7,24.22,25.59
2006,8,22.78,5.59
2006,9,17.91,1.71
2006,10,8.81,1.58
2006,11,2.59,0.06
2006,12,0.42,0.05
2007,1,0.52,0.25
2007,2,0.30,0.08
2007,3,0.13,1.10
2007,4,0.54,4.91
2007,5,10.43,11.79
2007,6,33.25,37.41
2007,7,39.06,10.38
2007,8,34.39,3.88
2007,9,24.42,2.37
2007,10,14.35,0.24
2007,11,3.83,0.50
2007,12,0.48,0.60
2008,1,0.24,0.00
2008,2,0.38,0.01
2008,3,0.26,0.21
2008,4,0.22,5.62
2008,5,1.80,22.30
2008,6,36.39,17.16
2008,7,32.77,19.28
2008,8,38.50,10.54
2008,9,26.16,16.95
2008,10,14.22,0.42
2008,11,4.24,0.84
2008,12,0.44,0.04
2009,1,0.62,0.27
2009,2,0.66,0.18
2009,3,1.16,0.10
2009,4,0.31,1.08
2009,5,3.39,13.80
2009,6,9.13,16.08
2009,7,27.15,14.77
2009,8,21.13,18.60
2009,9,11.59,9.63
2009,10,3.99,5.78
2009,11,0.28,0.81
2009,12,0.14,0.45
2010,1,0.48,0.21
2010,2,0.19,0.09
2010,3,0.10,0.38
2010,4,1.17,1.81
2010,5,11.88,17.33
2010,6,31.88,16.12
2010,7,22.24,2.21
2010,8,13.90,5.84
2010,9,8.70,3.17
2010,10,2.10,0.85
2010,11,0.37,0.66
2010,12,0.14,0.04
2011,1,0.16,0.07
2011,2,0.36,0.46
2011,3,1.21,0.09
2011,4,0.69,0.14
2011,5,0.20,0.40
2011,6,30.33,20.41
2011,7,31.65,25.43
2011,8,28.32,12.39
2011,9,15.68,1.24
2011,10,4.78,1.09
2011,11,0.57,0.23
2011,12,0.38,0.34
2012,1,0.42,0.10
2012,2,0.45,0.05
2012,3,0.16,0.07
2012,4,6.71,11.53
2012,5,12.74,12.94
2012,6,25.30,11.31
2012,7,18.26,1.89
2012,8,19.28,17.02
2012,9,9.85,4.06
2012,10,3.65,0.92
2012,11,0.56,1.23
2012,12,0.14,0.04
2013,1,0.88,2.03
2013,2,0.77,0.06
2013,3,0.21,0.20
2013,4,0.11,0.56
2013,5,11.65,10.86
2013,6,23.77,9.74
2013,7,21.40,6.12
2013,8,19.78,7.01
2013,9,12.40,5.89
2013,10,7.78,5.78
2013,11,1.85,1.49
2013,12,0.23,0.50
2014,1,0.29,0.04
2014,2,0.11,0.12
2014,3,0.12,0.37
2014,4,0.17,0.43
2014,5,0.40,5.26
2014,6,22.96,14.53
2014,7,14.97,8.82
2014,8,3.52,2.78
2014,9,6.47,10.05
2014,10,1.63,9.28
2014,11,0.12,4.54
2014,12,0.09,0.20
2015,1,0.07,0.65
2015,2,0.18,0.26
2015,3,6.80,7.29
2015,4,10.70,0.96
2015,5,3.64,1.23
2015,6,1.42,0.07
2015,7,31.88,15.45
2015,8,44.35,32.94
2015,9,28.58,20.78
2015,10,24.25,20.47
2015,11,11.74,1.74
2015,12,2.00,0.36
2016,1,0.25,5.89
2016,2,0.18,0.08
2016,3,0.21,1.20
2016,4,11.23,24.37
2016,5,17.85,51.70
2016,6,44.08,27.57
2016,7,37.93,17.85
2016,8,32.16,0.30
2016,9,24.90,0.48
2016,10,15.06,7.20
2016,11,5.99,0.06
2016,12,1.65,0.03
2017,1,0.37,0.05
2017,2,0.51,0.31
2017,3,0.33,0.02
2017,4,0.25,4.56
2017,5,14.67,32.62
2017,6,40.30,24.86
2017,7,28.25,10.13
2017,8,23.63,7.53
2017,9,15.65,10.10
2017,10,5.83,0.49
2017,11,2.05,2.73
2017,12,0.16,0.33
2018,1,0.59,0.28
2018,2,0.28,0.12
2018,3,0.39,0.10
2018,4,0.16,0.70
2018,5,0.91,11.28
2018,6,22.64,15.44
2018,7,10.98,7.26
2018,8,6.17,1.04
2018,9,2.04,9.88
2018,10,14.17,15.00
2018,11,5.37,0.15
2018,12,0.63,0.30
2019,1,0.20,0.04
2019,2,0.19,0.10
2019,3,0.12,0.75
2019,4,0.98,1.86
2019,5,3.41,17.80
2019,6,23.15,11.88
2019,7,15.11,15.17
2019,8,7.14,0.24
2019,9,3.84,5.95
2019,10,0.39,3.86
2019,11,0.18,0.49
2019,12,0.09,0.07
2020,1,0.33,0.16
2020,2,0.18,0.00
2020,3,0.09,0.44
2020,4,0.75,1.39
2020,5,0.29,9.85
2020,6,20.04,30.01
2020,7,21.14,10.69
2020,8,6.11,0.72
2020,9,2.17,0.55
2020,10,4.07,5.95
2020,11,0.56,0.78
2020,12,0.16,0.06
2021,1,0.67,0.17
2021,2,0.71,0.12
2021,3,1.70,0.43
2021,4,0.51,0.40
2021,5,4.35,3.90
2021,6,18.38,9.36
2021,7,8.43,5.14
2021,8,2.74,4.96
2021,9,2.84,0.41
2021,10,0.13,0.06
2021,11,0.09,0.26
2021,12,0.11,0.03
2022,1,0.58,0.91
2022,2,0.29,0.07
2022,3,0.11,0.03
2022,4,0.05,0.80
2022,5,0.47,13.07
2022,6,27.07,41.58
2022,7,35.82,23.06
2022,8,30.79,3.28
2022,9,18.20,0.51
2022,10,10.18,0.57
2022,11,1.79,1.78
2022,12,0.44,0.18
2023,1,0.71,0.19
2023,2,0.48,0.02
2023,3,0.14,0.04
2023,4,0.76,0.72
2023,5,1.18,3.09
2023,6,4.93,13.11
2023,7,8.53,13.40
2023,8,2.79,6.42
2023,9,2.53,16.85
2023,10,0.27,5.69
2023,11,0.42,1.99
2023,12,0.09,0.20
2024,1,0.10,0.28
2024,2,0.12,0.78
2024,3,0.07,0.29
2024,4,14.24,13.97
2024,5,19.79,27.35
2024,6,29.89,48.89
2024,7,20.79,8.07
2024,8,27.90,31.63
2024,9,12.34,1.49
2024,10,9.74,6.85
2024,11,0.82,0.10
2024,12,0.30,0.36
2025,1,0.96,0.57
2025,2,0.11,0.02
2025,3,0.11,0.44
2025,4,0.18,0.42
