Year,Month,SCA,CCA
2013,1,32.55,52.40
2013,2,33.16,39.68
2013,3,33.99,41.37
2013,4,39.27,55.95
2013,5,56.30,60.05
2013,6,65.62,59.78
2013,7,69.33,36.44
2013,8,67.27,54.17
2013,9,60.06,42.02
2013,10,44.21,68.51
2013,11,43.26,63.60
2013,12,32.76,71.83
2014,1,24.22,75.46
2014,2,33.31,59.26
2014,3,37.22,64.74
2014,4,41.03,44.57
2014,5,59.76,47.24
2014,6,66.61,47.51
2014,7,70.49,51.38
2014,8,58.52,58.81
2014,9,47.11,53.96
2014,10,43.55,58.86
2014,11,45.53,71.64
2014,12,34.31,74.51
2015,1,32.62,51.44
2015,2,32.42,54.62
2015,3,35.61,64.56
2015,4,39.42,51.99
2015,5,52.37,59.30
2015,6,62.98,53.08
2015,7,67.70,53.56
2015,8,67.73,53.65
2015,9,58.78,58.10
2015,10,47.51,54.25
2015,11,39.13,67.96
2015,12,36.15,64.43
2016,1,32.78,45.77
2016,2,32.98,61.96
2016,3,33.67,49.01
2016,4,40.62,35.95
2016,5,39.69,10.42
2016,6,50.53,40.01
2016,7,53.04,37.49
2016,8,53.15,46.39
2016,9,43.93,51.13
2016,10,41.16,57.52
2016,11,34.24,68.33
2016,12,18.22,74.71
2017,1,24.17,74.90
2017,2,31.96,61.90
2017,3,32.60,41.75
2017,4,35.32,53.67
2017,5,46.31,43.42
2017,6,74.19,44.51
2017,7,65.64,57.21
2017,8,58.06,62.48
2017,9,53.36,72.10
2017,10,44.09,69.40
2017,11,38.02,55.49
2017,12,34.00,68.85
2018,1,27.28,72.61
2018,2,32.28,65.45
2018,3,40.13,63.49
2018,4,49.89,64.79
2018,5,48.83,47.60
2018,6,68.62,40.76
2018,7,73.32,37.57
2018,8,62.90,59.70
2018,9,50.76,56.64
2018,10,43.79,51.43
2018,11,37.97,65.81
2018,12,33.80,71.62
2019,1,35.50,67.93
2019,2,33.48,64.26
2019,3,34.06,55.88
2019,4,39.14,56.71
2019,5,52.46,41.21
2019,6,66.82,43.53
2019,7,67.59,46.12
2019,8,61.63,46.57
2019,9,59.41,50.32
2019,10,45.88,58.11
2019,11,41.59,68.44
2019,12,32.85,72.63
2020,1,31.55,75.46
2020,2,31.89,55.41
2020,3,33.44,60.55
2020,4,38.02,50.05
2020,5,49.21,47.66
2020,6,70.77,39.44
2020,7,73.56,35.47
2020,8,65.68,63.90
2020,9,56.20,66.54
2020,10,48.38,66.07
2020,11,36.24,67.35
2020,12,29.45,72.25
2021,1,33.58,65.08
2021,2,31.17,38.11
2021,3,33.54,45.46
2021,4,36.55,54.67
2021,5,48.52,50.60
2021,6,66.12,48.36
2021,7,65.80,62.26
2021,8,57.20,53.56
2021,9,52.29,57.20
2021,10,43.14,64.91
2021,11,35.34,64.65
2021,12,31.81,50.46
2022,1,31.46,57.73
2022,2,31.50,56.89
2022,3,36.83,68.13
2022,4,43.19,63.14
2022,5,54.45,49.79
2022,6,71.25,34.60
2022,7,73.56,41.98
2022,8,67.06,57.06
2022,9,58.52,58.47
2022,10,47.44,72.13
2022,11,37.77,61.97
2022,12,33.25,72.43
2023,1,32.25,57.47
2023,2,26.07,74.18
2023,3,45.53,63.98
2023,4,43.54,57.25
2023,5,54.02,56.49
2023,6,68.45,47.38
2023,7,77.21,30.33
2023,8,65.59,55.14
2023,9,60.36,58.30
2023,10,48.20,63.57
2023,11,43.30,70.11
2023,12,37.01,57.92
2024,1,22.51,76.53
2024,2,32.49,58.49
2024,3,39.21,73.61
2024,4,50.23,52.86
2024,5,69.38,25.51
2024,6,69.92,45.69
2024,7,70.52,52.10
2024,8,64.00,47.38
2024,9,59.61,67.74
2024,10,38.65,71.77
2024,11,38.38,69.70
2024,12,33.79,53.07
2025,1,32.15,68.31
2025,2,35.85,67.91
2025,3,35.18,60.67
2025,4,41.06,41.41
